rank_year,ipeds_id,school,grad_2023,grad_2024,grad_2025,grad_2026,retention_avg,pell_grad_2023,pell_grad_2024,pell_grad_2025,pell_grad_2026,nonpell_grad_2023,nonpell_grad_2024,nonpell_grad_2025,nonpell_grad_2026,pell_pct_2023,pell_pct_2024,pell_pct_2025,pell_pct_2026,pred_grad_2023,pred_grad_2024,pred_grad_2025,pred_grad_2026,peer_2025,peer_2026,sat_median,sat25_prior,sat75_prior,sat25_current,sat75_current,sat_submit_2023,sat_submit_prior,sat_submit_current,act_median,act25_prior,act75_prior,act25_current,act75_current,act_submit_2023,act_submit_prior,act_submit_current,grads_earning_more,student_faculty_ratio,pct_faculty_fulltime,edu_expend_per_student,citations_per_pub,fwci,pub_top5pct,pub_top25pct,total_papers_5yr,avg_faculty_salary,regional_price_parity,avg_federal_indebtedness,grad_avg4yr,adj_pell_2023,adj_pell_2024,adj_pell_2025,adj_pell_2026,avg_pell_grad,pell_grad_pctile,ratio_2023,ratio_2024,ratio_2025,ratio_2026,ratio_2023_capped,ratio_2024_capped,ratio_2025_capped,ratio_2026_capped,ratio_2023_adj,ratio_2024_adj,ratio_2025_adj,ratio_2026_adj,avg_ratio,pell_perf_pctile,financial_resources_pctile,grad_indebtedness_pctile,faculty_research_discount,citations_per_pub_disc,fwci_disc,pub_top5pct_disc,pub_top25pct_disc,faculty_salary_adj,sat_median_prior,sat_median_current,sat_pctile_prior,sat_pctile_current,act_median_prior,act_median_current,act_pctile_prior,act_pctile_current,sat_weight_prior,sat_weight_current,act_weight_prior,act_weight_current,satact_sum_current,satact_bonus_current,satact_sum_prior,satact_bonus_prior,satact_pctile_weighted,avg_six_yr_grad,retention,pell_grad_rate,pell_grad_perf,grad_rate_perf,peer_assessment,faculty_comp,pct_faculty_ft,satact,financial_resources,grad_indebtedness,citations_per_pub_f,fwci_f,pub_top5pct_f,pub_top25pct_f,z_avg_six_yr_grad,z_retention,z_pell_grad_rate,z_pell_grad_perf,z_grad_rate_perf,z_peer_assessment,z_faculty_comp,z_pct_faculty_ft,z_student_faculty_ratio,z_satact,z_financial_resources,z_grad_indebtedness,z_grads_earning_more,z_citations_per_pub,z_fwci,z_pub_top5pct,z_pub_top25pct,overall_sum_weighted_z,rescaled_sum,overall_score,overall_score_rounded,overall_rank
2026,216764,West Chester University of Pennsylvania,73.0,72.0,70,71,84,65.0,63.0,61.0,61.0,75.0,74.0,73.0,73.0,23.50714886459209,24.0,26.0,25.0,64.0,63.0,63,62,2.1,2.1,1180.0,1100.0,1270.0,1100.0,1270.0,16.0,16.0,14.0,26.0,24.0,28.0,24.0,28.0,1.0,1.0,1.0,88.0,21,70,16068,8,0.93,11.0,49.6,1279,101056,103.547,22554.0,71.5,88.5071488645921,87.0,87.0,86.0,87.12678721614802,0.4740932642487047,0.8666666666666667,0.8513513513513513,0.8356164383561644,0.8356164383561644,0.8666666666666667,0.8513513513513513,0.8356164383561644,0.8356164383561644,1.1017381553125876,1.0913513513513513,1.0956164383561644,1.0856164383561644,1.093580595844067,0.2817551963048499,0.08314087759815242,0.7387640449438202,0.2558,2.0464,0.23789400000000005,2.8138000000000005,12.687680000000002,97594.32914521909,1180.0,1180.0,78.0,78.0,26.0,26.0,86.0,86.0,0.9411764705882353,0.9333333333333333,0.058823529411764705,0.06666666666666667,15.0,0.3,17.0,0.34,,71.5,84.0,0.4740932642487047,0.2817551963048499,1.1349386360727087,2.1,97594.32914521909,70,,0.08314087759815242,0.7387640449438202,2.0464,0.23789400000000005,2.8138000000000005,12.687680000000002,0.36665063915935636,0.2985013615180738,-0.09479174869406709,-0.7542901096819182,1.2216586139509724,-0.7931317634374306,-0.22488674527129748,0.49480774693217117,-1.374415791125192,,-1.4407188971174316,-0.8247894977599601,0.3848447691226316,-0.8247253875162567,-0.8399904673143918,-0.8021263393890525,-0.7781242996353921,-0.20604339599380128,1.126712514302077,35.2834867949601,35.0,217.0
2026,167899,Springfield College,73.0,73.0,68,74,83,64.0,58.0,51.0,59.0,76.0,79.0,75.0,79.0,25.09157509157509,28.000000000000004,29.0,25.0,64.0,65.0,63,66,2.1,2.1,1120.0,1070.0,1260.0,1080.0,1330.0,5.0,15.0,2.0,,27.0,29.0,27.0,29.0,,1.0,0.0,85.0,11,55,26541,6,0.84,8.3,51.7,353,75310,98.422,23483.0,72.0,89.0915750915751,86.0,80.0,84.0,84.77289377289378,0.39378238341968913,0.8421052631578947,0.7341772151898734,0.68,0.7468354430379747,0.8421052631578947,0.7341772151898734,0.68,0.7468354430379747,1.0930210140736456,1.0141772151898736,0.97,0.9968354430379747,1.0185084180753736,0.07159353348729793,0.44110854503464203,0.8202247191011236,0.0706,0.4236,0.059303999999999996,0.5859800000000001,3.65002,76517.44528662291,1160.0,1200.0,76.0,81.0,28.0,28.0,91.0,91.0,0.9375,1.0,0.0625,0.0,2.0,0.04,16.0,0.32,,72.0,83.0,0.39378238341968913,0.07159353348729793,1.116069780913531,2.1,76517.44528662291,55,,0.44110854503464203,0.8202247191011236,0.4236,0.059303999999999996,0.5859800000000001,3.65002,0.3979880949105286,0.1998344986857478,-0.38864616964567533,-1.4806435486348768,1.0467210670228273,-0.7931317634374306,-0.9375656616917394,-0.3064853954878374,0.8748166875638476,,-0.20353646468972028,-1.1061882675839467,-0.1317200653079538,-1.0566809136216362,-1.084712685404114,-1.0516627850417268,-1.108533528605414,-0.22034015191051995,1.1124157583853584,34.835777736797404,35.0,217.0
2026,173160,Bethel University (MN),74.0,75.0,75,71,86,63.0,65.0,68.0,57.0,78.0,78.0,77.0,76.0,27.15447154471544,23.0,28.000000000000004,23.0,71.0,72.0,68,70,2.0,2.1,1150.0,,,,,3.0,3.0,3.0,26.0,23.0,29.0,22.0,28.0,34.0,34.0,29.0,87.0,12,36,22175,23,2.18,18.8,84.2,512,75762,104.509,20918.0,73.75,90.15447154471545,88.0,96.0,80.0,88.53861788617886,0.5362694300518135,0.8076923076923077,0.8333333333333334,0.8831168831168831,0.75,0.8076923076923077,0.8333333333333334,0.8831168831168831,0.75,1.0792370231394621,1.0633333333333335,1.1631168831168832,0.98,1.0714218098974198,0.21939953810623555,0.279445727482679,0.5814606741573034,0.1024,2.3552,0.223232,1.9251200000000002,8.62208,72493.27809088212,,,,,26.0,25.0,86.0,83.0,0.08108108108108109,0.09375,0.918918918918919,0.90625,32.0,0.64,37.0,0.74,,73.75,86.0,0.5362694300518135,0.21939953810623555,1.0502867696374323,2.05,72493.27809088212,36,,0.279445727482679,0.5814606741573034,2.3552,0.223232,1.9251200000000002,8.62208,0.5076691900396314,0.49583508718272584,0.13270844817169408,-0.9698015695910378,0.4368314618980689,-0.860652199948189,-1.073636018951195,-1.3214567092198481,0.6498934396949436,,-0.7622640148183641,-0.28139876982398654,0.21265649097910314,-0.7805869438008629,-0.8600818339174016,-0.9016667190079709,-0.9267592074877036,-0.21301268141776608,1.1197432288781122,35.065240625590896,35.0,217.0
2026,136172,University of North Florida,62.0,63.0,63,64,81,59.0,63.0,64.0,62.0,63.0,63.0,63.0,65.0,28.513513513513512,25.0,29.0,31.0,64.0,61.0,63,63,2.3,2.3,1100.0,990.0,1210.0,1070.0,1270.0,70.0,70.0,66.0,23.0,20.0,26.0,19.0,25.0,30.0,30.0,34.0,83.0,18,68,15851,9,1.12,13.6,53.7,2208,85762,99.216,15802.0,63.0,87.51351351351352,88.0,93.0,93.0,90.37837837837839,0.5958549222797928,0.9365079365079365,1.0,1.0158730158730158,0.9538461538461539,0.9365079365079365,1.0,1.0,0.9538461538461539,1.2216430716430717,1.25,1.29,1.2638461538461538,1.2563723063723065,0.7482678983833718,0.07159353348729793,0.13764044943820225,0.4416,3.9744,0.49459200000000003,6.0057599999999995,23.71392,86439.68714723432,1100.0,1170.0,67.0,77.0,23.0,22.0,76.0,72.0,0.7,0.66,0.3,0.34,100.0,2.0,100.0,2.0,77.3,63.0,81.0,0.5958549222797928,0.7482678983833718,1.0043524752797293,2.3,86439.68714723432,68,77.3,0.07159353348729793,0.13764044943820225,3.9744,0.49459200000000003,6.0057599999999995,23.71392,-0.1660861086105715,0.0025007730210957497,0.3507294701680485,0.858054886675198,0.010963930083168184,-0.5230500173943987,-0.6020619589089374,0.38796866127617,-0.6996460475184801,-0.19280713058619908,-1.4806280078409062,1.2517393554239395,-0.47609662159501076,-0.5491459850444972,-0.4882367076459024,-0.4445972961694436,-0.3750142626525428,-0.22142972370411138,1.111326186591767,34.801657327639475,35.0,217.0
2026,178402,University of Missouri--Kansas City,57.0,55.0,55,54,75,46.0,45.0,46.0,44.0,63.0,61.0,60.0,61.0,36.27450980392157,38.0,38.0,39.0,63.0,63.0,63,66,2.5,2.5,1440.0,1150.0,1540.0,1290.0,1550.0,2.0,2.0,3.0,25.0,21.0,29.0,20.0,28.0,49.0,49.0,54.0,87.0,13,49,30239,14,1.74,18.4,58.4,6484,102686,93.266,13957.0,55.25,82.27450980392157,83.0,84.0,83.0,83.06862745098039,0.3393782383419689,0.7301587301587301,0.7377049180327869,0.7666666666666667,0.7213114754098361,0.7301587301587301,0.7377049180327869,0.7666666666666667,0.7213114754098361,1.0929038281979457,1.117704918032787,1.1466666666666667,1.111311475409836,1.117146722076809,0.38799076212471134,0.5334872979214781,0.06741573033707865,1.0,14.0,1.74,18.4,58.4,110100.14367507987,1340.0,1420.0,94.0,98.0,25.0,24.0,83.0,80.0,0.0392156862745098,0.05263157894736842,0.9607843137254902,0.9473684210526315,57.0,1.1400000000000001,51.0,1.02,82.08736842105263,55.25,75.0,0.3393782383419689,0.38799076212471134,0.8672438672438673,2.5,110100.14367507987,49,82.08736842105263,0.5334872979214781,0.06741573033707865,14.0,1.74,18.4,58.4,-0.651816672753741,-0.5895004039728604,-0.5877088419032165,-0.38712243724415907,-1.26020187993471,-0.2529682713513662,0.19797606537427134,-0.6270026524558409,0.4249701918260396,0.11385012557591137,0.11573642109807632,1.494324501823928,0.21265649097910314,0.8838669078086523,1.2183482533635877,0.9436722211911144,0.8930795745567022,-0.21142735462183,1.1213285556740484,35.114885815788114,35.0,217.0
2026,159656,Loyola University New Orleans,62.0,67.0,67,59,79,58.0,63.0,60.0,53.0,65.0,69.0,72.0,63.0,35.45454545454545,33.0,35.0,38.0,61.0,66.0,66,64,2.7,2.7,,,,1060.0,1240.0,,,6.0,,,,20.0,26.0,,,46.0,76.0,13,59,23812,7,1.11,11.8,49.1,470,82619,91.146,23260.0,63.75,93.45454545454545,96.0,95.0,91.0,93.86363636363636,0.689119170984456,0.8923076923076924,0.9130434782608695,0.8333333333333334,0.8412698412698413,0.8923076923076924,0.9130434782608695,0.8333333333333334,0.8412698412698413,1.246853146853147,1.2430434782608695,1.1833333333333333,1.2212698412698413,1.223624949929298,0.6859122401847575,0.3325635103926097,0.8146067415730337,0.094,0.658,0.10434000000000002,1.1092,4.6154,90644.67996401378,,1150.0,,74.0,,23.0,,76.0,,0.11538461538461539,,0.8846153846153846,52.0,1.04,,,76.80923076923077,63.75,79.0,0.689119170984456,0.6859122401847575,0.9921428682314953,2.7,90644.67996401378,59,76.80923076923077,0.3325635103926097,0.8146067415730337,0.658,0.10434000000000002,1.1092,4.6154,-0.11907992498381316,-0.1948329526435563,0.6919797654666903,0.6425434267660786,-0.10223417801379947,0.017113474691666304,-0.459877291368727,-0.0928072241758351,0.4249701918260396,-0.224243596819853,-0.5786821054903812,-1.0867814558719475,-1.68141456859971,-1.0231768617858579,-1.0229997685896859,-0.9930573056518334,-1.0732400498218486,-0.21568658981981936,1.117069320476059,34.98150603438223,35.0,217.0
2026,105330,Northern Arizona University,59.0,59.0,57,61,75,50.0,52.0,50.0,53.0,64.0,63.0,61.0,66.0,35.95192101309293,35.0,38.0,36.0,60.0,60.0,60,60,2.5,2.5,,1030.0,1270.0,1010.0,1290.0,,5.0,4.0,,19.0,26.0,20.0,26.0,,27.0,28.0,85.0,19,71,19130,15,1.53,23.4,69.5,5356,89095,91.27,17485.0,59.0,85.95192101309293,87.0,88.0,89.0,87.48798025327324,0.5,0.78125,0.8253968253968254,0.819672131147541,0.803030303030303,0.78125,0.8253968253968254,0.819672131147541,0.803030303030303,1.1407692101309292,1.1753968253968252,1.199672131147541,1.163030303030303,1.1697171174263996,0.5496535796766744,0.16628175519630484,0.199438202247191,1.0,15.0,1.53,23.4,69.5,97616.96066615537,1150.0,1150.0,74.0,74.0,22.0,23.0,72.0,76.0,0.15625,0.125,0.84375,0.875,32.0,0.64,32.0,0.64,,59.0,75.0,0.5,0.5496535796766744,0.9833333333333333,2.5,97616.96066615537,71,,0.16628175519630484,0.199438202247191,15.0,1.53,23.4,69.5,-0.4167857546199493,-0.5895004039728604,0.0,0.1716109773350397,-0.1839094260170021,-0.2529682713513662,-0.22412149895091998,0.5482272897601718,-0.9245692953873841,,-1.153373299908415,1.0382644265919498,-0.1317200653079538,1.0268022825346688,0.9305848522837865,1.503718467415392,1.2988862149445068,-0.2077095357852182,1.1250463745106603,35.23131091106533,35.0,217.0
2026,130253,Sacred Heart University,73.0,73.0,74,73,85,62.0,58.0,67.0,63.0,76.0,76.0,76.0,75.0,14.96124031007752,16.0,16.0,15.0,68.0,68.0,66,66,2.3,2.3,,1170.0,1300.0,1180.0,1340.0,,14.0,13.0,,25.0,30.0,25.0,29.0,,2.0,2.0,90.0,15,33,21572,7,0.98,10.2,47.8,730,101298,106.486,22788.0,73.25,76.96124031007751,74.0,83.0,78.0,77.99031007751938,0.20466321243523317,0.8157894736842105,0.7631578947368421,0.881578947368421,0.84,0.8157894736842105,0.7631578947368421,0.881578947368421,0.84,0.9654018767849857,0.9231578947368422,1.041578947368421,0.99,0.9800346797225623,0.018475750577367205,0.25635103926096997,0.7640449438202247,0.146,1.022,0.14307999999999998,1.4891999999999999,6.978799999999999,95127.99804669157,1240.0,1260.0,85.0,87.0,28.0,27.0,91.0,88.0,0.875,0.8666666666666667,0.125,0.13333333333333333,15.0,0.3,16.0,0.32,,73.25,85.0,0.20466321243523317,0.018475750577367205,1.0935828877005347,2.3,95127.99804669157,33,,0.25635103926096997,0.7640449438202247,1.022,0.14307999999999998,1.4891999999999999,6.978799999999999,0.4763317342884592,0.39716822435039983,-1.0806259351123657,-1.664227384853756,0.8382398473870234,-0.5230500173943987,-0.30828152917886986,-1.4817153377038499,-0.02487630391176827,,-0.8420822362653133,-0.9121201504639559,0.7292213254096885,-0.9711483853855879,-0.9699142726000122,-0.9504937909387882,-0.9868361386603587,-0.215956285523828,1.1167996247720504,34.97306039746043,35.0,217.0
2026,236577,Seattle Pacific University,66.0,63.0,62,62,77,62.0,49.0,52.0,58.0,68.0,69.0,67.0,64.0,28.093158660844246,26.0,32.0,39.0,58.0,58.0,63,55,2.2,2.2,1200.0,1040.0,1320.0,1090.0,1330.0,21.0,25.0,16.0,23.0,18.0,23.0,20.0,27.0,5.0,4.0,5.0,86.0,11,51,31125,6,0.91,9.8,47.9,451,84121,112.991,23517.0,63.25,90.09315866084424,75.0,84.0,97.0,86.52328966521105,0.45077720207253885,0.9117647058823529,0.7101449275362319,0.7761194029850746,0.90625,0.9117647058823529,0.7101449275362319,0.7761194029850746,0.90625,1.1926962924907953,0.9701449275362319,1.0961194029850747,1.2962500000000001,1.1388026557530253,0.46420323325635104,0.5565819861431871,0.8258426966292135,0.0902,0.5412,0.082082,0.8839600000000001,4.32058,74449.2924215203,1180.0,1210.0,78.0,82.0,20.0,24.0,63.0,80.0,0.8620689655172413,0.7619047619047619,0.13793103448275862,0.23809523809523808,21.0,0.42,29.0,0.58,,63.25,77.0,0.45077720207253885,0.46420323325635104,1.0838844106085486,2.2,74449.2924215203,51,,0.5565819861431871,0.8258426966292135,0.5412,0.082082,0.8839600000000001,4.32058,-0.1504173807349854,-0.39216667830820834,-0.18010432251872763,-0.1237195417996797,0.748323009449687,-0.6580908904159143,-1.0074967270608748,-0.5201635667998397,0.8748166875638476,,0.19555464254502547,-1.1255950792959457,0.04046821283557466,-1.0398717135538567,-1.053499948500325,-1.0182862689517447,-1.0840184204271759,-0.24968282036496486,1.0830730899309136,33.91689945879886,34.0,230.0
2026,212832,Gwynedd Mercy University,67.0,66.0,66,65,78,53.0,54.0,45.0,64.0,74.0,71.0,78.0,65.0,32.19178082191781,30.0,35.0,34.0,52.0,52.0,51,53,1.7,1.7,1110.0,1048.0,1180.0,1023.0,1186.0,33.0,32.0,25.0,,22.0,25.0,18.0,21.0,1.0,1.0,1.0,92.0,12,31,27427,5,1.14,11.4,40.9,54,68360,103.547,25284.0,66.0,85.1917808219178,84.0,80.0,98.0,86.79794520547945,0.4637305699481865,0.7162162162162162,0.7605633802816901,0.5769230769230769,0.9846153846153847,0.7162162162162162,0.7605633802816901,0.5769230769230769,0.9846153846153847,1.0381340244353943,1.06056338028169,0.9269230769230768,1.3246153846153847,1.0875589665638865,0.2632794457274827,0.47113163972286376,0.9185393258426966,0.0108,0.054000000000000006,0.012312,0.12312000000000001,0.44172,66018.32984055551,1110.0,1100.0,69.0,67.0,24.0,20.0,80.0,63.0,0.9696969696969697,0.9615384615384616,0.030303030303030304,0.038461538461538464,26.0,0.52,33.0,0.66,,66.0,78.0,0.4637305699481865,0.2632794457274827,1.2695562622726884,1.7,66018.32984055551,31,,0.47113163972286376,0.9185393258426966,0.054000000000000006,0.012312,0.12312000000000001,0.44172,0.021938625896461866,-0.2934998154758823,-0.13270844817169408,-0.8181453570623981,2.469729951721557,-1.3332952555234954,-1.2925753618768412,-1.588554423359851,0.6498934396949436,,-0.09977277680868633,-1.44580747254393,1.0735978816967455,-1.1095098281203717,-1.1491059127543142,-1.1035073861472005,-1.2258262713402066,-0.24386890521107543,1.088887005084803,34.09896471143018,34.0,230.0
2026,213367,La Salle University,60.0,65.0,58,62,70,51.0,58.0,46.0,50.0,66.0,69.0,66.0,71.0,41.3012729844413,41.0,39.0,42.0,54.0,55.0,54,53,2.2,2.2,,1050.0,1268.0,940.0,1320.0,,22.0,7.0,,,,,,,,,88.0,11,44,25559,11,1.02,17.7,60.3,425,84198,103.547,29744.0,61.25,92.3012729844413,99.0,85.0,92.0,92.07531824611033,0.6347150259067358,0.7727272727272727,0.8405797101449275,0.696969696969697,0.704225352112676,0.7727272727272727,0.8405797101449275,0.696969696969697,0.704225352112676,1.1857400025716855,1.2505797101449274,1.086969696969697,1.124225352112676,1.1618786904497465,0.5242494226327945,0.40415704387990764,0.9747191011235955,0.085,0.935,0.08670000000000001,1.5045,5.1255,81313.79953064793,1160.0,1130.0,76.0,71.0,,,,,,,,,,,,,,61.25,70.0,0.6347150259067358,0.5242494226327945,1.1342036719395212,2.2,81313.79953064793,44,,0.40415704387990764,0.9747191011235955,0.935,0.08670000000000001,1.5045,5.1255,-0.2757672037396743,-1.0828347181344904,0.49291709320914934,0.08381001218687997,1.2148445904474077,-0.6580908904159143,-0.7753851150638182,-0.8941003665958437,0.8748166875638476,,-0.3312456190048388,-1.6398755896639208,0.3848447691226316,-0.9835837629867513,-1.0471718942803891,-0.9487800494253419,-1.0545912239424053,-0.2580235834198034,1.074732326876075,33.65570487777694,34.0,230.0
2026,133881,Florida Institute of Technology,66.0,67.0,65,62,79,61.0,60.0,61.0,55.0,68.0,69.0,67.0,64.0,21.11801242236025,21.0,25.0,25.0,67.0,67.0,67,69,2.5,2.5,1210.0,1130.0,1320.0,1120.0,1320.0,70.0,70.0,72.0,25.0,23.0,28.0,23.0,28.0,29.0,29.0,31.0,87.0,9,55,21469,13,1.36,15.5,63.7,2498,102719,100.838,22965.0,65.0,82.11801242236025,81.0,86.0,80.0,82.27950310559007,0.3134715025906736,0.8970588235294118,0.8695652173913043,0.9104477611940298,0.859375,0.8970588235294118,0.8695652173913043,0.9104477611940298,0.859375,1.1082389477530143,1.0795652173913044,1.1604477611940298,1.109375,1.1144067315845871,0.3695150115473441,0.2517321016166282,0.7865168539325843,0.4996,6.4948,0.6794560000000001,7.7438,31.82452,101865.36821436365,1220.0,1220.0,83.0,83.0,26.0,26.0,86.0,86.0,0.7070707070707071,0.6990291262135923,0.29292929292929293,0.30097087378640774,103.0,2.06,99.0,1.98,85.96291262135922,65.0,79.0,0.3134715025906736,0.3695150115473441,0.963443651308674,2.5,101865.36821436365,55,85.96291262135922,0.2517321016166282,0.7865168539325843,6.4948,0.6794560000000001,7.7438,31.82452,-0.04073628560588259,-0.1948329526435563,-0.6825005905972835,-0.45097768462463894,-0.3683112963595336,-0.2529682713513662,-0.08046883623841744,-0.3064853954878374,1.3246631833016556,0.36210002950531983,-0.8580458805547031,-0.9897473973119524,0.21265649097910314,-0.18889166658504566,-0.23491721537344354,-0.24992074061191485,-0.07849756557782864,-0.2348260055018056,1.0979299047940727,34.38214700365652,34.0,230.0
2026,219976,Lipscomb University,71.0,69.0,69,72,85,61.0,63.0,58.0,66.0,74.0,71.0,72.0,74.0,22.23903177004538,25.0,27.0,22.0,72.0,72.0,72,72,2.1,2.1,1240.0,1130.0,1330.0,1160.0,1380.0,14.0,14.0,12.0,26.0,23.0,30.0,23.0,30.0,48.0,48.0,50.0,84.0,13,40,29443,12,1.35,11.3,52.5,268,87170,97.43,20310.0,70.25,83.23903177004539,88.0,85.0,88.0,86.05975794251134,0.44041450777202074,0.8243243243243243,0.8873239436619719,0.8055555555555556,0.8918918918918919,0.8243243243243243,0.8873239436619719,0.8055555555555556,0.8918918918918919,1.0467146420247782,1.137323943661972,1.0755555555555556,1.1118918918918919,1.0928715082835494,0.27713625866050806,0.5127020785219399,0.5028089887640449,0.0536,0.6432,0.07236000000000001,0.6056800000000001,2.814,89469.36261931642,1230.0,1270.0,84.0,88.0,26.0,26.0,86.0,86.0,0.22580645161290322,0.1935483870967742,0.7741935483870968,0.8064516129032258,62.0,1.24,62.0,1.24,87.62709677419353,70.25,85.0,0.44041450777202074,0.27713625866050806,0.9756944444444445,2.1,89469.36261931642,40,87.62709677419353,0.5127020785219399,0.5028089887640449,0.6432,0.07236000000000001,0.6056800000000001,2.814,0.2883069997814258,0.39716822435039983,-0.21802102199635442,-0.7702539215270383,-0.2547313424610887,-0.7931317634374306,-0.49961864484814267,-1.107778537907846,0.4249701918260396,0.46870016995250624,0.043900021795821975,-0.009703405855999363,-0.30390834345148227,-1.0252923053318028,-1.0668220236684098,-1.049456202831603,-1.1390977148664063,-0.24292571827833154,1.0898301920175468,34.128501015735154,34.0,230.0
2026,209807,Portland State University,54.0,53.0,53,53,75,51.0,50.0,51.0,53.0,56.0,54.0,56.0,52.0,40.49636803874092,40.0,52.0,49.0,52.0,51.0,52,53,2.5,2.5,,1090.0,1330.0,950.0,1270.0,1.0,2.0,4.0,,19.0,27.0,17.0,28.0,,3.0,3.0,80.0,17,52,23993,10,1.24,18.3,63.0,5064,107536,106.615,19347.0,53.25,91.49636803874091,90.0,51.5,102.0,83.74909200968523,0.3626943005181347,0.9107142857142857,0.9259259259259259,0.9107142857142857,1.0192307692307692,0.9107142857142857,0.9259259259259259,0.9107142857142857,1.0,1.3156779661016949,1.325925925925926,1.4107142857142856,1.49,1.3855795444354766,0.9468822170900693,0.34872979214780603,0.398876404494382,1.0,10.0,1.24,18.3,63.0,100863.8559302162,1210.0,1110.0,82.0,69.0,23.0,22.0,76.0,72.0,0.4,0.5714285714285714,0.6,0.42857142857142855,7.0,0.14,5.0,0.1,,53.25,75.0,0.3626943005181347,0.9468822170900693,1.0242269984917045,2.5,100863.8559302162,52,,0.34872979214780603,0.398876404494382,10.0,1.24,18.3,63.0,-0.77716649575843,-0.5895004039728604,-0.5023962680785559,1.5444987960153564,0.19522525954587894,-0.2529682713513662,-0.11433326772822054,-0.4667440239718391,-0.4747227996495762,,-0.5228093504775166,0.3493226108159832,-0.9926614560255962,0.3121254089045869,0.5331972984116802,0.9324712962666291,1.0612516957984952,-0.24566621913526182,1.0870896911606165,34.04268105317179,34.0,230.0
2026,228769,The University of Texas--Arlington,51.0,53.0,57,54,73,49.0,54.0,54.0,52.0,52.0,53.0,57.0,55.0,43.46863468634686,43.0,44.0,44.0,59.0,59.0,61,59,2.6,2.6,1110.0,990.0,1230.0,1010.0,1240.0,69.0,69.0,70.0,23.0,18.0,26.0,19.0,27.0,12.0,12.0,12.0,89.0,25,63,16003,12,1.34,16.9,61.9,9262,103522,103.293,16932.0,53.75,92.46863468634686,97.0,98.0,96.0,95.86715867158671,0.7331606217616581,0.9423076923076923,1.0188679245283019,0.9473684210526315,0.9454545454545454,0.9423076923076923,1.0,0.9473684210526315,0.9454545454545454,1.3769940391711608,1.43,1.3873684210526316,1.3854545454545455,1.3949542514195845,0.9561200923787528,0.08083140877598152,0.17696629213483145,1.0,12.0,1.34,16.9,61.9,100221.69943752237,1110.0,1120.0,69.0,70.0,22.0,23.0,72.0,76.0,0.8518518518518519,0.8536585365853658,0.14814814814814814,0.14634146341463414,82.0,1.6400000000000001,81.0,1.62,72.5180487804878,53.75,73.0,0.7331606217616581,0.9561200923787528,0.903098082800778,2.6,100221.69943752237,63,72.5180487804878,0.08083140877598152,0.17696629213483145,12.0,1.34,16.9,61.9,-0.7458290400072577,-0.7868341296375124,0.8531257382466046,1.5764264197055964,-0.9277891042974938,-0.11792739832984994,-0.13604669540831557,0.12087094713616717,-2.2741087826008077,-0.4991173852196278,-1.4487007192621266,1.1158916734399462,0.5570330472661601,0.5979961583566196,0.6702274894020618,0.7756583473238311,1.0210366233276316,-0.24387314913097125,1.088882761164907,34.098831811254044,34.0,230.0
2026,136215,Nova Southeastern University,61.0,62.0,64,63,77,51.0,54.0,59.0,56.0,65.0,65.0,68.0,68.0,31.43759873617693,30.0,37.0,39.0,64.0,64.0,68,65,2.1,2.0,1180.0,1050.0,1310.0,1030.0,1300.0,45.0,45.0,42.0,24.0,21.0,28.0,19.0,28.0,15.0,15.0,16.0,86.0,16,60,33165,15,1.91,9.6,53.5,3493,103027,111.824,19788.0,62.5,82.43759873617694,84.0,96.0,95.0,89.35939968404423,0.5621761658031088,0.7846153846153846,0.8307692307692308,0.8676470588235294,0.8235294117647058,0.7846153846153846,0.8307692307692308,0.8676470588235294,0.8235294117647058,1.0989913719771538,1.1307692307692307,1.2376470588235295,1.2135294117647057,1.170234268333655,0.5565819861431871,0.5958429561200924,0.4353932584269663,0.6986,10.479,1.334326,6.70656,37.3751,92133.173558449,1180.0,1160.0,78.0,76.0,24.0,24.0,80.0,80.0,0.75,0.7241379310344828,0.25,0.27586206896551724,58.0,1.16,60.0,1.2,78.26344827586206,62.5,77.0,0.5621761658031088,0.5565819861431871,0.9580705599547512,2.05,92133.173558449,60,78.26344827586206,0.5958429561200924,0.4353932584269663,10.479,1.334326,6.70656,37.3751,-0.19742356436174374,-0.39216667830820834,0.22750019686576117,0.19555669510271967,-0.41812647661009017,-0.860652199948189,-0.4095464166010034,-0.03938768134783454,-0.24979955178067223,-0.1310929739253641,0.331245619004839,0.2231783346879892,0.04046821283557466,0.3805914533983486,0.6624523963652673,-0.36610121429864884,0.12442695892701296,-0.23159908900811596,1.1011568212877625,34.48319928101058,34.0,230.0
